transaction_id,account_number,amount,transaction_type,transaction_date
3303,1389,7088.45,Deposit,2024-11-28T06:51:24
3304,1401,7251.85,Deposit,2024-09-29T15:21:11
3305,1367,2699.06,Deposit,2024-04-18T19:42:30
3306,1303,4701.04,Transfer,2023-08-20T09:30:48
3307,1160,-6613.82,Withdrawal,2025-05-03T03:34:30
3308,1168,-18451.82,Withdrawal,2024-06-16T01:09:23
3309,1282,-2554.41,Withdrawal,2022-08-18T09:14:54
3310,1442,5918.56,Deposit,2022-04-10T02:46:58
3311,1227,1688.65,Deposit,2023-09-08T02:56:25
3312,1006,-5251.74,Withdrawal,2023-04-24T12:54:15
3313,1142,-1846.96,Withdrawal,2024-11-15T00:43:35
3314,1195,7116.75,Transfer,2021-10-25T13:29:32
3315,1137,1307.94,Transfer,2024-04-09T04:25:58
3316,1159,7838.92,Deposit,2025-05-07T07:56:02
3317,1470,3004.3,Deposit,2024-03-17T19:56:33
3318,1297,2671.95,Deposit,2025-01-28T16:47:36
3319,1156,8155.73,Transfer,2024-09-11T19:38:47
3320,1357,4128.85,Deposit,2024-05-18T20:44:04
3321,1433,7208.13,Deposit,2025-03-25T02:53:33
3322,1462,2188.2,Deposit,2023-04-19T09:08:56
3323,1272,7072.59,Deposit,2024-04-05T13:47:44
3324,1472,8734.64,Transfer,2024-01-02T10:48:56
3325,1039,-3609.79,Withdrawal,2024-02-03T21:41:15
3326,1365,6897.76,Deposit,2025-02-16T13:59:35
3327,1308,6067.42,Deposit,2020-06-28T02:19:02
3328,1153,7390.01,Transfer,2025-04-30T18:33:42
3329,1085,6046.01,Deposit,2021-11-02T19:26:58
3330,1434,8782.7,Deposit,2023-02-24T18:39:24
3331,1110,-7786.33,Withdrawal,2024-12-27T00:44:30
3332,1416,9930.78,Deposit,2025-02-05T07:29:08
3333,1421,-29276.3,Withdrawal,2022-08-11T16:01:53
3334,1093,-1928.71,Withdrawal,2023-08-11T15:35:22
3335,1312,899.69,Deposit,2024-12-19T12:09:19
3336,1476,755.5,Transfer,2024-11-01T09:04:42
3337,1459,6225.65,Deposit,2024-05-21T22:44:21
3338,1344,6904.6,Deposit,2024-11-25T09:41:09
3339,1102,3281.45,Transfer,2021-11-23T05:44:31
3340,1368,7909.47,Transfer,2024-01-07T07:34:24
3341,1228,7069.77,Deposit,2024-06-22T15:10:00
3342,1431,4572.02,Deposit,2023-02-21T14:08:48
3343,1471,-1718.48,Withdrawal,2025-04-26T22:14:32
3344,1454,1165.37,Deposit,2024-10-11T23:16:47
3345,1163,34.42,Deposit,2023-07-30T03:19:14
3346,1500,186.37,Deposit,2024-05-06T00:09:08
3347,1302,-2689.96,Withdrawal,2024-05-02T00:35:16
3348,1221,9480.79,Deposit,2022-10-31T05:18:46
3349,1034,-1121.67,Withdrawal,2025-03-19T06:50:31
3350,1489,4815.62,Deposit,2024-12-24T07:36:54
3351,1374,8577.51,Deposit,2024-12-17T02:21:33
3352,1032,2530.21,Transfer,2024-04-10T03:02:16
3353,1437,4681.16,Deposit,2023-01-07T10:12:17
3354,1095,-8235.84,Withdrawal,2025-04-24T18:09:10
3355,1414,-7905.34,Withdrawal,2024-02-18T07:19:55
3356,1440,-2332.75,Withdrawal,2024-11-01T01:20:51
3357,1198,2116.56,Deposit,2023-07-15T12:58:17
3358,1249,1722.61,Transfer,2023-04-25T13:48:30
3359,1491,2043.62,Transfer,2024-09-01T09:23:26
3360,1090,4276.48,Deposit,2023-04-08T21:31:12
3361,1027,2081.93,Deposit,2023-12-13T07:46:51
3362,1051,269.39,Deposit,2023-07-12T16:51:58
3363,1463,3119.3,Deposit,2025-04-08T03:42:33
3364,1126,5271.67,Deposit,2024-10-02T15:44:01
3365,1366,5105.19,Deposit,2022-01-30T05:05:42
3366,1095,3806.76,Transfer,2025-05-06T12:52:42
3367,1060,-4384.15,Withdrawal,2023-04-12T02:53:12
3368,1114,-5503.91,Withdrawal,2024-08-21T00:56:34
3369,1311,6965.89,Deposit,2024-09-10T23:22:54
3370,1374,-1834.86,Withdrawal,2023-12-07T06:45:14
3371,1368,2891.44,Transfer,2024-02-06T19:23:57
3372,1466,200.18,Deposit,2025-01-13T22:24:24
3373,1158,-2098.65,Withdrawal,2024-07-18T03:14:37
3374,1060,-7402.19,Withdrawal,2024-05-22T01:14:41
3375,1057,2185.04,Transfer,2023-07-01T15:51:53
3376,1058,2021.49,Deposit,2024-09-28T21:01:15
3377,1173,9732.11,Transfer,2022-12-16T12:02:40
3378,1247,-237.01,Withdrawal,2024-09-22T08:07:57
3379,1187,2321.77,Deposit,2024-05-09T10:34:16
3380,1284,-17373.83,Withdrawal,2020-10-22T09:39:48
3381,1293,-23081.93,Withdrawal,2024-10-24T05:42:06
3382,1385,-3719.98,Withdrawal,2024-10-06T11:48:30
3383,1435,7232.3,Deposit,2023-11-23T18:20:33
3384,1316,8669.02,Deposit,2023-08-16T19:54:42
3385,1093,-3190.6,Withdrawal,2024-05-20T17:54:29
3386,1267,-3877.62,Withdrawal,2021-06-24T14:34:44
3387,1155,-1173.49,Withdrawal,2024-05-07T14:29:43
3388,1314,2765.72,Transfer,2024-08-29T20:56:47
3389,1456,1818.99,Transfer,2023-10-13T08:52:46
3390,1414,-1427.23,Withdrawal,2021-08-31T09:01:10
3391,1386,4529.97,Deposit,2022-02-09T12:29:28
3392,1244,8941.65,Deposit,2024-10-19T21:00:34
3393,1390,-18412.88,Withdrawal,2023-03-30T06:54:29
3394,1387,8040.15,Transfer,2025-04-21T22:36:25
3395,1087,-17946.01,Withdrawal,2024-07-26T17:38:47
3396,1164,-14372.85,Withdrawal,2024-08-03T17:43:41
3397,1013,-1337.07,Withdrawal,2025-01-06T01:50:45
3398,1177,2081.66,Deposit,2025-04-03T22:32:11
3399,1018,8375.38,Transfer,2023-12-30T01:28:16
3400,1454,3927.24,Transfer,2024-10-31T02:53:41
3401,1248,7566.91,Deposit,2024-03-31T10:04:36
3402,1278,8804.37,Deposit,2025-03-26T17:22:37
3403,1182,5209.47,Deposit,2023-05-05T03:17:51
3404,1186,3456.29,Deposit,2024-09-04T04:47:20
3405,1006,-4832.97,Withdrawal,2025-03-21T04:21:30
3406,1377,-4187.86,Withdrawal,2025-03-15T08:26:59
3407,1258,7470.6,Deposit,2025-04-30T12:49:17
3408,1024,-3321.18,Withdrawal,2023-09-16T06:55:45
3409,1179,7370.98,Transfer,2025-03-06T04:50:23
3410,1313,-38273.64,Withdrawal,2024-02-08T08:13:01
3411,1272,9950.23,Deposit,2022-11-15T16:21:57
3412,1400,-9559.43,Withdrawal,2022-05-08T04:07:38
3413,1016,-26737.34,Withdrawal,2024-10-16T08:44:40
3414,1282,4676.82,Transfer,2022-12-24T20:38:20
3415,1169,-6422.5,Withdrawal,2023-09-15T13:48:11
3416,1305,7856.39,Deposit,2022-11-20T02:40:24
3417,1432,-11438.06,Withdrawal,2025-04-18T11:42:10
3418,1066,-8344.56,Withdrawal,2025-04-19T18:30:13
3419,1435,6316.97,Deposit,2025-03-22T08:20:32
3420,1139,876.53,Transfer,2025-04-09T23:35:16
3421,1409,5164.67,Deposit,2023-11-14T04:23:53
3422,1076,3400.18,Transfer,2024-12-29T04:01:31
3423,1292,-2736.98,Withdrawal,2025-04-05T05:36:27
3424,1232,6945.72,Transfer,2025-04-29T08:07:54
3425,1025,965.12,Transfer,2024-12-04T15:52:09
3426,1467,1960.73,Deposit,2024-06-23T02:14:01
3427,1407,2104.91,Deposit,2025-02-25T17:47:53
3428,1181,-20180.84,Withdrawal,2022-12-22T17:28:32
3429,1258,972.34,Deposit,2023-11-06T22:34:42
3430,1252,8799.39,Deposit,2024-12-14T17:42:15
3431,1060,1391.17,Deposit,2025-03-08T21:14:25
3432,1220,-7248.96,Withdrawal,2023-10-25T14:19:27
3433,1191,9023.0,Deposit,2024-04-20T01:51:10
3434,1040,2651.57,Deposit,2024-01-13T16:19:40
3435,1097,6559.51,Deposit,2025-01-23T09:05:07
3436,1317,1418.25,Deposit,2025-04-22T10:46:34
3437,1048,7038.84,Deposit,2025-04-28T05:25:18
3438,1259,974.39,Deposit,2023-10-04T12:42:08
3439,1386,3796.39,Deposit,2022-12-14T09:44:11
3440,1122,6546.67,Deposit,2024-02-18T03:39:56
3441,1429,-4738.55,Withdrawal,2022-04-10T04:03:42
3442,1062,-15180.11,Withdrawal,2024-06-13T23:34:08
3443,1202,-12610.41,Withdrawal,2025-03-10T05:36:54
3444,1375,1882.36,Deposit,2023-03-08T16:53:35
3445,1123,-39657.4,Withdrawal,2023-08-05T14:20:03
3446,1017,3144.35,Deposit,2024-03-18T17:23:17
3447,1146,1502.07,Deposit,2024-10-23T08:40:48
3448,1460,-567.62,Withdrawal,2024-03-29T20:10:03
3449,1329,1820.44,Deposit,2022-05-09T23:40:14
3450,1438,-334.48,Withdrawal,2025-05-02T16:49:11
3451,1459,9310.11,Deposit,2024-01-12T11:16:55
3452,1091,92.05,Deposit,2025-03-27T23:00:12
3453,1366,-11616.7,Withdrawal,2025-01-31T23:13:09
3454,1328,7206.27,Deposit,2023-02-05T20:53:30
3455,1212,1128.21,Transfer,2024-04-25T08:23:17
3456,1259,-9045.2,Withdrawal,2022-07-24T05:31:20
3457,1117,-2400.33,Withdrawal,2023-08-30T01:00:04
3458,1234,-2550.59,Withdrawal,2024-12-15T00:56:51
3459,1157,9253.16,Transfer,2024-03-26T10:51:08
3460,1427,-10636.86,Withdrawal,2021-08-29T03:28:11
3461,1263,4547.49,Deposit,2024-12-21T10:30:13
3462,1412,5002.4,Transfer,2024-11-18T09:16:06
3463,1233,5987.45,Deposit,2021-06-10T13:38:02
3464,1077,6471.63,Deposit,2024-08-02T05:28:24
3465,1192,8039.23,Deposit,2024-04-06T01:25:26
3466,1154,6637.97,Transfer,2025-03-16T02:23:56
3467,1262,-9431.25,Withdrawal,2024-12-19T00:16:28
3468,1218,4893.32,Deposit,2023-12-27T20:55:54
3469,1497,-1960.73,Withdrawal,2024-02-29T02:07:57
3470,1182,-1174.84,Withdrawal,2024-02-20T23:54:18
3471,1309,-26118.26,Withdrawal,2024-01-03T20:40:49
3472,1347,4608.46,Transfer,2024-12-25T00:05:20
3473,1045,3343.37,Deposit,2025-04-02T00:16:29
3474,1444,1547.81,Transfer,2025-03-18T02:07:59
3475,1086,-604.4,Withdrawal,2025-01-18T06:33:00
3476,1241,4553.06,Deposit,2024-12-30T11:21:55
3477,1375,-120.06,Withdrawal,2024-12-15T04:57:56
3478,1343,-36165.89,Withdrawal,2020-12-15T14:25:02
3479,1325,2054.46,Deposit,2025-01-29T08:28:47
3480,1470,8133.63,Transfer,2024-09-15T19:38:24
3481,1094,-22957.84,Withdrawal,2025-04-21T07:17:47
3482,1411,1497.72,Transfer,2025-01-14T06:05:17
3483,1285,183.85,Deposit,2024-08-07T15:13:55
3484,1211,97.65,Deposit,2025-02-07T09:32:44
3485,1088,4859.24,Deposit,2025-04-17T00:37:34
3486,1007,8004.48,Transfer,2022-03-06T10:37:37
3487,1183,7362.49,Transfer,2023-04-24T05:58:50
3488,1095,7629.34,Deposit,2025-05-03T13:48:20
3489,1121,3418.15,Transfer,2024-06-09T05:43:47
3490,1345,7378.68,Transfer,2023-05-21T01:05:59
3491,1029,5895.8,Deposit,2024-06-22T18:31:00
3492,1226,4612.4,Transfer,2021-07-22T13:02:53
3493,1464,-7708.16,Withdrawal,2022-12-04T22:55:17
3494,1301,4783.27,Deposit,2024-10-25T21:45:32
3495,1049,7728.04,Transfer,2023-11-27T04:45:06
3496,1230,8018.2,Deposit,2025-01-11T05:36:44
3497,1271,8351.97,Deposit,2024-12-27T11:39:10
3498,1182,6780.0,Deposit,2024-11-23T12:08:19
3499,1053,1349.45,Deposit,2023-10-10T07:22:37
3500,1153,9513.45,Deposit,2025-04-23T17:04:37
3501,1077,-9718.38,Withdrawal,2021-09-05T00:17:25
3502,1425,6486.93,Deposit,2025-02-08T22:50:20
3503,1138,-878.26,Withdrawal,2023-12-01T08:52:24
3504,1232,-1263.63,Withdrawal,2025-04-29T17:32:50
3505,1342,5507.16,Deposit,2024-03-17T17:28:16
3506,1221,3866.69,Deposit,2022-11-26T15:56:42
3507,1434,-9008.36,Withdrawal,2023-10-24T03:24:36
3508,1382,-19670.41,Withdrawal,2023-05-22T12:59:57
3509,1318,7701.45,Deposit,2024-11-04T22:52:50
3510,1381,2874.39,Transfer,2022-12-18T02:26:02
3511,1061,5323.91,Deposit,2024-11-10T15:50:26
3512,1189,7864.77,Deposit,2024-02-23T00:50:25
3513,1128,-3234.89,Withdrawal,2025-04-28T12:33:05
3514,1164,5666.85,Transfer,2025-04-14T12:40:47
3515,1470,4160.5,Transfer,2024-02-24T03:57:51
3516,1241,-14276.99,Withdrawal,2024-11-03T05:06:49
3517,1068,-6668.09,Withdrawal,2022-10-10T09:18:27
3518,1084,3934.23,Deposit,2025-04-07T18:46:52
3519,1060,4918.45,Deposit,2023-08-07T16:49:05
3520,1312,7113.89,Transfer,2024-12-23T13:43:11
3521,1322,-6063.13,Withdrawal,2021-12-11T21:52:32
3522,1186,8999.94,Deposit,2023-05-21T00:09:26
3523,1042,1360.34,Transfer,2022-09-24T19:25:24
3524,1237,2768.52,Transfer,2025-04-16T21:11:19
3525,1448,2852.63,Deposit,2024-11-10T01:43:39
3526,1321,9720.54,Transfer,2024-02-13T04:17:48
3527,1024,1785.6,Deposit,2025-01-31T19:16:05
3528,1224,-146.81,Withdrawal,2024-06-02T00:41:12
3529,1179,7926.78,Deposit,2021-12-28T04:00:40
3530,1330,8831.69,Transfer,2024-01-08T05:09:34
3531,1100,-802.58,Withdrawal,2024-03-25T19:10:06
3532,1424,8087.5,Deposit,2023-11-06T12:31:52
3533,1356,-7835.36,Withdrawal,2024-10-12T16:59:46
3534,1323,8931.48,Deposit,2025-03-10T07:37:42
3535,1334,5112.21,Deposit,2023-12-15T11:31:33
3536,1007,-8853.55,Withdrawal,2023-06-28T06:35:11
3537,1092,-553.62,Withdrawal,2025-04-21T07:14:56
3538,1387,5528.72,Deposit,2023-08-09T02:22:47
3539,1340,7847.78,Deposit,2025-01-29T18:53:13
3540,1188,-21380.31,Withdrawal,2024-11-13T06:47:32
3541,1286,1716.39,Deposit,2024-08-11T10:17:40
3542,1421,5489.95,Deposit,2024-07-22T21:08:46
3543,1108,3461.97,Transfer,2021-08-03T05:18:36
3544,1064,7429.59,Transfer,2020-11-23T05:43:05
3545,1160,-11458.65,Withdrawal,2025-05-08T16:52:14
3546,1149,4819.5,Transfer,2025-02-01T17:23:49
3547,1126,9252.63,Transfer,2025-04-19T06:38:13
3548,1247,4696.03,Transfer,2024-12-17T17:10:42
3549,1194,-6911.36,Withdrawal,2022-08-22T16:36:49
3550,1060,9684.64,Deposit,2023-05-22T14:20:25
3551,1320,2364.91,Deposit,2024-03-15T05:21:29
3552,1018,5690.78,Deposit,2025-01-11T13:19:05
3553,1030,4256.35,Transfer,2024-01-25T09:08:33
3554,1275,3035.79,Deposit,2025-02-24T09:37:22
3555,1238,9275.93,Deposit,2025-03-16T20:42:49
3556,1239,163.39,Transfer,2023-07-24T05:51:34
3557,1222,3306.27,Transfer,2021-12-14T16:59:02
3558,1283,-13044.85,Withdrawal,2024-12-20T09:18:44
3559,1422,5528.11,Deposit,2022-07-27T14:36:11
3560,1326,1228.83,Deposit,2024-03-18T20:33:56
3561,1140,4474.96,Transfer,2024-09-23T14:41:22
3562,1095,-1223.5,Withdrawal,2025-04-30T03:42:36
3563,1208,8670.54,Deposit,2023-11-12T16:20:21
3564,1451,785.22,Deposit,2024-12-30T13:20:57
3565,1408,4492.6,Transfer,2024-11-12T22:51:26
3566,1364,7355.53,Transfer,2024-02-19T12:25:05
3567,1072,-4803.36,Withdrawal,2025-04-16T18:18:22
3568,1198,9985.83,Deposit,2023-02-01T08:43:00
3569,1186,-4232.79,Withdrawal,2022-06-10T03:45:18
3570,1481,6152.81,Deposit,2022-06-24T04:13:42
3571,1445,-17012.47,Withdrawal,2024-02-27T17:28:59
3572,1170,-4878.73,Withdrawal,2024-10-22T05:29:40
3573,1015,6051.64,Transfer,2024-05-15T04:02:57
3574,1489,-18823.77,Withdrawal,2025-04-18T20:48:12
3575,1353,-3125.19,Withdrawal,2024-02-08T16:16:27
3576,1369,329.55,Deposit,2023-09-21T15:47:27
3577,1403,462.76,Transfer,2025-01-08T21:42:19
3578,1432,-4414.47,Withdrawal,2025-01-01T20:24:33
3579,1463,-1275.93,Withdrawal,2025-04-23T17:41:10
3580,1132,5545.09,Transfer,2022-10-30T13:53:42
3581,1255,-32752.64,Withdrawal,2025-04-10T02:55:38
3582,1439,4311.24,Deposit,2025-02-23T04:36:11
3583,1354,-608.27,Withdrawal,2025-04-28T08:32:01
3584,1220,-841.36,Withdrawal,2024-06-09T21:40:05
3585,1246,4711.54,Deposit,2024-08-12T15:12:27
3586,1466,1304.47,Deposit,2023-10-06T10:23:40
3587,1094,-18078.6,Withdrawal,2025-01-11T01:42:41
3588,1287,-30451.42,Withdrawal,2024-07-27T15:23:27
3589,1394,-60.55,Withdrawal,2024-12-31T23:22:23
3590,1328,9095.03,Transfer,2023-01-04T11:19:35
3591,1289,-7559.72,Withdrawal,2025-03-13T23:51:58
3592,1446,-6725.25,Withdrawal,2024-07-24T11:00:47
3593,1481,5692.15,Deposit,2023-08-17T22:44:25
3594,1107,-6496.59,Withdrawal,2021-07-03T15:53:51
3595,1003,-15363.38,Withdrawal,2021-12-03T22:45:33
3596,1359,-7534.43,Withdrawal,2022-10-05T05:21:35
3597,1082,-9404.74,Withdrawal,2023-05-30T18:55:14
3598,1047,3019.0,Deposit,2023-12-20T12:00:31
3599,1052,8811.2,Transfer,2023-11-26T01:25:06
3600,1400,6326.38,Transfer,2021-03-14T05:52:34
3601,1485,1403.38,Transfer,2025-01-26T07:23:52
3602,1041,8024.15,Deposit,2025-02-02T06:44:01
3603,1211,-13678.04,Withdrawal,2025-04-13T16:11:50
3604,1020,2042.4,Deposit,2024-12-18T21:44:15
3605,1270,5531.36,Transfer,2025-04-07T13:05:56
3606,1414,8688.3,Deposit,2025-04-24T00:06:46
3607,1459,4026.2,Deposit,2024-06-10T10:53:38
3608,1489,5137.72,Deposit,2025-04-03T07:39:56
3609,1317,-46.42,Withdrawal,2024-09-12T18:58:04
3610,1093,986.79,Deposit,2024-10-23T15:39:49
3611,1146,6972.01,Transfer,2023-05-04T16:52:15
3612,1282,2130.3,Deposit,2024-04-24T04:01:20
3613,1172,5022.54,Deposit,2025-04-21T11:44:32
3614,1045,-16947.63,Withdrawal,2025-03-13T22:21:24
3615,1079,8341.19,Deposit,2022-06-22T00:33:18
3616,1407,881.65,Deposit,2025-02-14T01:27:47
3617,1031,-7774.33,Withdrawal,2023-05-21T05:56:55
3618,1251,-7155.26,Withdrawal,2025-01-31T13:50:33
3619,1005,559.16,Deposit,2023-12-02T23:57:59
3620,1005,4408.24,Deposit,2022-11-07T04:43:33
3621,1079,2710.95,Deposit,2022-10-04T16:59:41
3622,1312,2485.71,Transfer,2025-04-27T23:34:28
3623,1418,8358.93,Transfer,2023-10-26T10:04:13
3624,1240,-6194.72,Withdrawal,2024-09-09T15:11:34
3625,1039,8390.09,Transfer,2024-10-09T11:55:32
3626,1494,-7174.4,Withdrawal,2022-09-24T06:20:36
3627,1227,-2315.22,Withdrawal,2022-10-09T12:34:37
3628,1451,-10677.29,Withdrawal,2024-11-04T04:30:44
3629,1168,4489.72,Transfer,2024-04-20T17:44:36
3630,1492,4674.11,Deposit,2024-07-19T21:27:51
3631,1479,-253.07,Withdrawal,2024-12-22T02:49:34
3632,1195,6133.61,Deposit,2023-02-10T00:45:56
3633,1280,4818.88,Deposit,2025-04-08T22:44:27
3634,1114,4322.73,Transfer,2023-02-07T19:23:57
3635,1276,-18407.4,Withdrawal,2023-07-31T09:14:43
3636,1173,3753.84,Transfer,2024-01-31T15:00:28
3637,1333,-3752.34,Withdrawal,2022-09-01T01:38:57
3638,1278,-5226.51,Withdrawal,2025-03-16T06:23:35
3639,1481,4156.93,Transfer,2022-09-09T15:23:19
3640,1141,9746.51,Transfer,2021-02-13T20:08:01
3641,1263,8433.54,Deposit,2023-10-21T05:11:13
3642,1383,-4828.88,Withdrawal,2024-11-13T12:44:05
3643,1063,8705.79,Transfer,2021-05-24T20:16:14
3644,1081,338.68,Transfer,2023-02-25T16:26:29
3645,1194,277.99,Deposit,2021-02-26T23:57:57
3646,1235,-9413.49,Withdrawal,2024-12-30T09:53:20
3647,1264,402.73,Deposit,2025-04-19T04:12:49
3648,1298,-669.76,Withdrawal,2021-02-16T01:37:35
3649,1032,2198.51,Deposit,2023-08-30T14:58:42
3650,1124,-118.1,Withdrawal,2025-01-17T22:10:35
3651,1267,9711.88,Deposit,2021-05-20T19:24:20
3652,1348,-2464.79,Withdrawal,2024-05-08T22:27:23
3653,1342,10.14,Deposit,2023-12-19T17:54:11
3654,1348,-15596.63,Withdrawal,2024-06-13T02:22:52
3655,1082,-9747.51,Withdrawal,2023-03-20T04:53:32
3656,1345,9197.47,Transfer,2023-03-13T23:17:34
3657,1349,2793.97,Deposit,2023-10-23T15:33:40
3658,1256,5841.81,Deposit,2024-07-29T02:46:26
3659,1290,4278.92,Transfer,2024-08-07T02:31:43
3660,1458,7700.54,Transfer,2022-08-12T23:51:12
3661,1293,263.7,Deposit,2023-02-27T13:08:01
3662,1024,8877.56,Deposit,2025-04-20T11:35:44
3663,1004,9715.64,Deposit,2025-04-06T04:55:47
3664,1159,4620.1,Transfer,2025-05-01T08:18:50
3665,1376,5854.7,Deposit,2024-01-12T23:46:38
3666,1185,3759.5,Transfer,2025-05-02T16:55:56
3667,1048,-11032.93,Withdrawal,2025-05-09T03:12:58
3668,1221,9353.3,Deposit,2024-06-22T06:37:03
3669,1112,-3886.32,Withdrawal,2025-05-06T07:11:27
3670,1459,-14820.29,Withdrawal,2024-04-10T23:43:09
3671,1318,3964.56,Deposit,2024-12-16T11:26:52
3672,1059,2963.88,Deposit,2023-01-30T19:31:59
3673,1029,4668.92,Deposit,2025-04-16T17:47:07
3674,1322,-1555.83,Withdrawal,2024-09-02T14:58:40
3675,1164,184.02,Transfer,2024-12-14T10:36:11
3676,1465,-5240.89,Withdrawal,2025-03-07T21:19:52
3677,1047,-1838.87,Withdrawal,2022-08-09T09:42:51
3678,1486,-17059.57,Withdrawal,2025-05-06T02:37:17
3679,1060,969.06,Deposit,2023-12-07T11:27:06
3680,1037,4809.78,Deposit,2025-01-20T01:15:31
3681,1175,-6100.73,Withdrawal,2025-02-22T11:29:37
3682,1037,5583.25,Transfer,2025-03-20T06:23:04
3683,1323,-10907.06,Withdrawal,2025-03-24T10:58:05
3684,1390,7903.03,Transfer,2024-06-06T17:58:24
3685,1436,-5587.41,Withdrawal,2022-07-14T04:30:41
3686,1460,4471.23,Transfer,2024-05-04T08:27:06
3687,1014,-18053.55,Withdrawal,2024-01-25T22:28:06
3688,1165,1475.0,Deposit,2024-11-23T04:39:28
3689,1340,5473.84,Deposit,2025-03-31T19:09:03
3690,1139,2987.76,Deposit,2024-07-24T12:22:44
3691,1396,8501.51,Transfer,2024-01-23T19:43:03
3692,1314,-1559.89,Withdrawal,2023-09-11T13:27:44
3693,1329,-196.78,Withdrawal,2022-06-08T04:28:32
3694,1132,-2132.48,Withdrawal,2023-12-25T23:38:22
3695,1489,9051.85,Deposit,2025-03-13T10:04:45
3696,1435,3687.89,Transfer,2025-01-15T02:04:45
3697,1240,-2687.38,Withdrawal,2023-10-08T00:56:06
3698,1434,4513.67,Deposit,2023-04-21T16:15:07
3699,1272,-2507.75,Withdrawal,2023-05-11T06:49:49
3700,1108,5209.87,Transfer,2024-07-23T19:20:17
3701,1356,-3778.06,Withdrawal,2023-07-24T03:01:36
3702,1380,5517.78,Deposit,2022-06-26T07:34:19
3703,1052,9649.07,Deposit,2024-09-21T04:12:43
3704,1468,2231.48,Deposit,2023-09-30T02:44:33
3705,1049,-1844.29,Withdrawal,2024-01-14T00:07:53
3706,1274,1474.15,Transfer,2023-04-04T13:08:27
3707,1228,8400.82,Deposit,2023-04-05T10:07:25
3708,1338,610.54,Deposit,2023-05-10T19:16:00
3709,1143,-3607.11,Withdrawal,2023-04-30T21:07:47
3710,1081,-7629.14,Withdrawal,2025-05-08T20:16:26
3711,1404,6519.91,Deposit,2024-07-11T13:42:20
3712,1026,6614.05,Deposit,2024-12-21T08:47:30
3713,1389,-1156.2,Withdrawal,2023-02-25T22:52:23
3714,1055,473.77,Deposit,2024-08-11T20:36:01
3715,1195,1639.31,Transfer,2022-08-24T18:55:42
3716,1011,-15183.12,Withdrawal,2024-10-14T17:11:36
3717,1163,-8531.01,Withdrawal,2023-10-27T21:04:21
3718,1430,-211.21,Withdrawal,2025-03-09T15:45:33
3719,1177,5172.71,Deposit,2025-03-24T03:43:58
3720,1274,5426.5,Deposit,2022-11-13T10:52:38
3721,1251,8526.86,Transfer,2025-03-03T01:36:24
3722,1167,-12861.51,Withdrawal,2023-12-06T02:21:19
3723,1452,8629.1,Transfer,2024-11-18T00:03:26
3724,1115,8163.22,Transfer,2023-10-09T05:30:30
3725,1187,3901.05,Deposit,2024-04-06T00:11:58
3726,1393,-456.25,Withdrawal,2023-12-13T00:52:15
3727,1008,-2050.51,Withdrawal,2022-08-14T04:14:12
3728,1368,-7612.85,Withdrawal,2024-04-18T04:47:52
3729,1435,3713.02,Deposit,2024-07-18T22:13:16
3730,1056,-11078.29,Withdrawal,2024-03-15T16:33:27
3731,1059,2533.93,Deposit,2022-04-16T07:00:29
3732,1408,-12018.32,Withdrawal,2024-12-07T11:14:49
3733,1273,9804.66,Transfer,2025-03-28T18:47:28
3734,1024,7224.59,Deposit,2023-01-20T02:37:45
3735,1164,-32830.42,Withdrawal,2024-11-26T05:15:26
3736,1207,-500.06,Withdrawal,2021-05-29T15:35:27
3737,1126,9451.2,Deposit,2024-12-21T13:37:57
3738,1193,-18879.55,Withdrawal,2024-03-24T15:16:46
3739,1275,8466.88,Transfer,2023-07-09T04:55:32
3740,1318,-1089.79,Withdrawal,2024-07-15T01:33:39
3741,1076,2737.25,Transfer,2024-01-21T03:49:40
3742,1411,9332.62,Deposit,2024-10-24T12:40:38
3743,1296,4332.26,Deposit,2025-04-11T21:34:20
3744,1106,-14846.68,Withdrawal,2025-03-31T16:41:43
3745,1377,359.33,Deposit,2023-06-03T02:43:08
3746,1490,3354.11,Transfer,2025-01-17T01:44:10
3747,1174,-1838.47,Withdrawal,2022-09-27T05:49:34
3748,1155,2530.44,Deposit,2024-03-29T12:09:36
3749,1489,2360.94,Deposit,2024-09-29T04:31:47
3750,1084,2009.46,Deposit,2022-04-13T22:38:38
3751,1236,6259.38,Transfer,2024-04-25T00:40:45
3752,1108,-1795.1,Withdrawal,2023-08-19T02:14:36
3753,1009,5254.51,Deposit,2025-02-25T09:38:57
3754,1273,-348.5,Withdrawal,2025-04-01T15:15:53
3755,1210,9256.34,Deposit,2025-04-05T23:05:19
3756,1308,-4415.57,Withdrawal,2024-09-19T23:52:04
3757,1097,1526.27,Transfer,2025-04-30T06:33:26
3758,1086,-2938.41,Withdrawal,2024-12-04T04:32:16
3759,1087,-8959.93,Withdrawal,2024-05-24T16:48:40
3760,1412,-13212.25,Withdrawal,2025-03-18T19:05:09
3761,1062,3926.59,Transfer,2022-04-16T15:25:09
3762,1124,-3489.94,Withdrawal,2024-05-20T07:44:14
3763,1364,8771.41,Deposit,2024-09-06T14:50:57
3764,1040,5246.01,Deposit,2021-09-02T17:03:20
3765,1437,-29854.43,Withdrawal,2024-01-06T19:14:42
